dsp_item_id	college	award_total	award_range	fiscal_year
10083142	Liberal Arts and Sciences	59520.00	2	2011
10081197	Liberal Arts and Sciences	33897.00	2	2011
10084220	Medicine	229664.00	3	2011
10084159	Medicine	75000.00	2	2011
10085016	Liberal Arts and Sciences	201031.00	3	2011
10084941	Liberal Arts and Sciences	94452.00	2	2011
10084238	Medicine	150800.00	3	2011
10084379	Medicine	1248.00	1	2011
10086249	Liberal Arts and Sciences	2500.00	1	2011
10087493	Liberal Arts and Sciences	11011.00	2	2011
10084451	Medicine	52785.00	2	2011
10084414	Medicine	526991.00	3	2011
10088277	Liberal Arts and Sciences	45350.00	2	2011
10086036	Liberal Arts and Sciences	75000.00	2	2011
10084520	Medicine	6864.00	1	2011
10082824	Medicine	237597.00	3	2011
10084533	Liberal Arts and Sciences	50400.00	2	2011
10085209	Liberal Arts and Sciences	15000.00	2	2011
10084178	Liberal Arts and Sciences	69660.00	2	2011
10085890	Liberal Arts and Sciences	50056.00	2	2011
10087869	Liberal Arts and Sciences	15500.00	2	2011
10086234	Liberal Arts and Sciences	30000.00	2	2011
10083586	Medicine	60359.00	2	2011
10083507	Medicine	40000.00	2	2011
10087011	Liberal Arts and Sciences	133987.00	3	2011
10086936	Liberal Arts and Sciences	7000.00	1	2011
10084023	Medicine	87500.00	2	2011
10083947	Medicine	337500.00	3	2011
10082152	Liberal Arts and Sciences	30945.00	2	2011
10083085	Liberal Arts and Sciences	167594.00	3	2011
10083933	Medicine	45517.00	2	2011
10083886	Medicine	241077.00	3	2011
10082904	Medicine	184609.00	3	2011
10083003	Medicine	11000.00	2	2011
10085276	Liberal Arts and Sciences	24960.00	2	2011
10085282	Liberal Arts and Sciences	235575.00	3	2011
10082590	Medicine	375000.00	3	2011
10082564	Medicine	187500.00	3	2011
10085699	Liberal Arts and Sciences	131265.00	3	2011
10085744	Liberal Arts and Sciences	937492.00	3	2011
10085745	Liberal Arts and Sciences	268000.00	3	2011
10085746	Liberal Arts and Sciences	330000.00	3	2011
10082565	Medicine	187500.00	3	2011
10080858	Medicine	213836.00	3	2011
10085760	Liberal Arts and Sciences	45000.00	2	2011
10085628	Liberal Arts and Sciences	11658.00	2	2011
10079398	Medicine	115780.00	3	2011
10081639	Medicine	245631.00	3	2011
10085629	Liberal Arts and Sciences	10000.00	2	2011
10085731	Liberal Arts and Sciences	8850.00	1	2011
10082177	Medicine	77765.00	2	2011
10082225	Medicine	75084.00	2	2011
10085732	Liberal Arts and Sciences	25000.00	2	2011
10085734	Liberal Arts and Sciences	1602500.00	4	2011
10082251	Medicine	223750.00	3	2011
10081823	Medicine	68250.00	2	2011
10085736	Liberal Arts and Sciences	40000.00	2	2011
10085742	Liberal Arts and Sciences	490000.00	3	2011
10081097	Medicine	74534.00	2	2011
10085435	Medicine	26232.00	2	2011
10085410	Liberal Arts and Sciences	439907.00	3	2011
10085462	Liberal Arts and Sciences	120000.00	3	2011
10085475	Liberal Arts and Sciences	86040.00	2	2011
10085338	Liberal Arts and Sciences	150000.00	3	2011
10085496	Medicine	217800.00	3	2011
10085444	Medicine	20550.00	2	2011
10085307	Liberal Arts and Sciences	196704.00	3	2011
10085525	Liberal Arts and Sciences	72640.00	2	2011
10085568	Medicine	107750.00	3	2011
10085685	Medicine	68250.00	2	2011
10085545	Liberal Arts and Sciences	5000.00	1	2011
10085275	Liberal Arts and Sciences	29000.00	2	2011
10085652	Medicine	1250.00	1	2011
10085720	Medicine	160165.00	3	2011
10085101	Liberal Arts and Sciences	228410.00	3	2011
10085166	Liberal Arts and Sciences	15011.00	2	2011
10085721	Medicine	470534.00	3	2011
10085331	Medicine	374780.00	3	2011
10085169	Liberal Arts and Sciences	150000.00	3	2011
10084879	Liberal Arts and Sciences	36047.00	2	2011
10085334	Medicine	74028.00	2	2011
10085243	Medicine	63720.00	2	2011
10083368	Liberal Arts and Sciences	29039.00	2	2011
10082488	Liberal Arts and Sciences	385083.00	3	2011
10082706	Liberal Arts and Sciences	155000.00	3	2011
10082618	Liberal Arts and Sciences	59400.00	2	2011
10085267	Medicine	11350.00	2	2011
10085269	Medicine	373763.00	3	2011
10085260	Medicine	1200.00	1	2011
10085217	Medicine	719654.00	3	2011
10085231	Medicine	44975.00	2	2011
10085155	Medicine	123930.00	3	2011
10085214	Medicine	31500.00	2	2011
10085097	Medicine	115080.00	3	2011
10086298	Medicine	12500.00	2	2011
10086336	Medicine	368750.00	3	2011
10086280	Medicine	27943.00	2	2011
10086503	Medicine	114154.00	3	2011
10086504	Medicine	325991.00	3	2011
10086471	Medicine	80465.00	2	2011
10086370	Medicine	172800.00	3	2011
10085898	Medicine	5501391.00	4	2011
10085942	Medicine	87714.00	2	2011
10085912	Medicine	428870.00	3	2011
10086054	Medicine	166750.00	3	2011
10086112	Medicine	376344.00	3	2011
10085896	Medicine	45000.00	2	2011
10085809	Medicine	120000.00	3	2011
10086609	Medicine	225000.00	3	2011
10086529	Medicine	14524.00	2	2011
10086645	Medicine	164223.00	3	2011
10086649	Medicine	406687.00	3	2011
10086818	Medicine	59258.00	2	2011
10086820	Medicine	186542.00	3	2011
10086736	Medicine	215752.00	3	2011
10086737	Medicine	207000.00	3	2011
10086683	Medicine	77000.00	2	2011
10086714	Medicine	150050.00	3	2011
10086750	Medicine	156017.00	3	2011
10086723	Medicine	87635.00	2	2011
10087166	Medicine	257277.00	3	2011
10086896	Medicine	78750.00	2	2011
10087994	Medicine	2070.00	1	2011
10087946	Medicine	45500.00	2	2011
10087969	Medicine	375000.00	3	2011
10087656	Medicine	367538.00	3	2011
10087719	Medicine	100000.00	3	2011
10087689	Medicine	100000.00	3	2011
10087802	Medicine	325980.00	3	2011
10087573	Medicine	216270.00	3	2011
10087604	Medicine	540116.00	3	2011
10087532	Medicine	1750326.00	4	2011
10087298	Medicine	127764.00	3	2011
10087299	Medicine	14000.00	2	2011
10088052	Medicine	10500.00	2	2011
10088281	Medicine	5000.00	1	2011
10088242	Medicine	500.00	1	2011
10088657	Medicine	1027424.00	4	2011
10088749	Medicine	133975.00	3	2011
10088592	Medicine	9360.00	1	2011
10088597	Medicine	3000.00	1	2011
10088559	Medicine	46800.00	2	2011
10088467	Medicine	100000.00	3	2011
10088473	Medicine	100000.00	3	2011
10088758	Medicine	50000.00	2	2011
10088048	Medicine	53010.00	2	2011
10087309	Medicine	100000.00	3	2011
10087346	Medicine	160509.00	3	2011
10087377	Medicine	576760.00	3	2011
10087387	Medicine	173242.00	3	2011
10087393	Medicine	7500.00	1	2011
10087496	Medicine	398580.00	3	2011
10087452	Medicine	970151.00	3	2011
10087455	Medicine	1025032.00	4	2011
10087456	Medicine	13000.00	2	2011
10087552	Medicine	153387.00	3	2011
10087795	Medicine	509886.00	3	2011
10087717	Medicine	10000.00	2	2011
10087728	Medicine	81667.00	2	2011
10088033	Medicine	657258.00	3	2011
10086988	Medicine	40230.00	2	2011
10086972	Medicine	1763.00	1	2011
10086954	Medicine	272450.00	3	2011
10087165	Medicine	28270.00	2	2011
10087117	Medicine	216497.00	3	2011
10087089	Medicine	35142.00	2	2011
10087102	Medicine	321583.00	3	2011
10087279	Medicine	99226.00	2	2011
10087280	Medicine	99927.00	2	2011
10086740	Medicine	57621.00	2	2011
10086797	Medicine	321563.00	3	2011
10086836	Medicine	18865.00	2	2011
10086839	Medicine	20000.00	2	2011
10086774	Medicine	505736.00	3	2011
10086785	Medicine	368648.00	3	2011
10086667	Medicine	2336517.00	4	2011
10085810	Medicine	36262.00	2	2011
10085861	Medicine	17311.00	2	2011
10085840	Medicine	2271.00	1	2011
10085979	Medicine	50000.00	2	2011
10085980	Medicine	106648.00	3	2011
10086101	Medicine	40000.00	2	2011
10086102	Medicine	10950.00	2	2011
10086001	Medicine	6414.00	1	2011
10086002	Medicine	252918.00	3	2011
10086030	Medicine	82785.00	2	2011
10086402	Medicine	173264.00	3	2011
10086439	Medicine	16500.00	2	2011
10086527	Medicine	212391.00	3	2011
10086137	Medicine	174800.00	3	2011
10086164	Medicine	15561.00	2	2011
10086197	Medicine	47117.00	2	2011
10086198	Medicine	103200.00	3	2011
10085153	Medicine	339480.00	3	2011
10085272	Medicine	0.00	1	2011
10085634	Medicine	8000.00	1	2011
10085584	Medicine	13328.00	2	2011
10085585	Medicine	125540.00	3	2011
10085599	Medicine	951.00	1	2011
10085600	Medicine	317.00	1	2011
10085609	Medicine	127500.00	3	2011
10085520	Medicine	219687.00	3	2011
10085557	Medicine	18825.00	2	2011
10081132	Medicine	439021.00	3	2011
10079599	Medicine	187044.00	3	2011
10080694	Medicine	121082.00	3	2011
10082568	Medicine	209550.00	3	2011
10082654	Medicine	679013.00	3	2011
10082936	Medicine	22000.00	2	2011
10082861	Medicine	165000.00	3	2011
10083902	Medicine	2760.00	1	2011
10083785	Medicine	415397.00	3	2011
10083467	Medicine	3017160.00	4	2011
10083687	Medicine	574979.00	3	2011
10083692	Medicine	50000.00	2	2011
10084541	Medicine	530056.00	3	2011
10084430	Medicine	60000.00	2	2011
10084433	Medicine	94458.00	2	2011
10084460	Medicine	206584.00	3	2011
10084488	Medicine	658772.00	3	2011
10084566	Medicine	77500.00	2	2011
10084567	Medicine	69000.00	2	2011
10084704	Medicine	1750.00	1	2011
10084625	Medicine	72275.00	2	2011
10084626	Medicine	261567.00	3	2011
10084340	Medicine	75000.00	2	2011
10084049	Medicine	1500.00	1	2011
10084137	Medicine	10000.00	2	2011
10084138	Medicine	17999.00	2	2011
10085047	Medicine	117980.00	3	2011
10085055	Medicine	5846889.00	4	2011
10085058	Medicine	2696658.00	4	2011
10085094	Medicine	29676.00	2	2011
10084911	Medicine	469862.00	3	2011
10084917	Medicine	472066.00	3	2011
10084963	Medicine	116845.00	3	2011
10084948	Medicine	141339.00	3	2011
10084312	Medicine	30495.00	2	2011
10084328	Medicine	0.00	1	2011
10084590	Medicine	383842.00	3	2011
10083149	Medicine	100000.00	3	2011
10083930	Medicine	1295440.00	4	2011
10083016	Medicine	225000.00	3	2011
10081085	Medicine	41541.00	2	2011
10080371	Medicine	7969325.00	4	2011
10081602	Medicine	19665.00	2	2011
10082125	Medicine	70178.00	2	2011
10085467	Medicine	14986.00	2	2011
10085703	Medicine	16396.00	2	2011
10085191	Medicine	0.00	1	2011
10086302	Medicine	93470.00	2	2011
10086469	Medicine	9702.00	1	2011
10086343	Medicine	20000.00	2	2011
10086056	Medicine	22137.00	2	2011
10085827	Medicine	77244.00	2	2011
10085828	Medicine	55927.00	2	2011
10085777	Medicine	100886.00	3	2011
10086904	Medicine	9300.00	1	2011
10087040	Medicine	0.00	1	2011
10087866	Medicine	100000.00	3	2011
10087902	Medicine	347274.00	3	2011
10087678	Medicine	119154.00	3	2011
10087418	Medicine	9000.00	1	2011
10087420	Medicine	78521.00	2	2011
10088177	Medicine	367693.00	3	2011
10088240	Medicine	145830.00	3	2011
10087174	Medicine	560046.00	3	2011
10085349	Medicine	10000.00	2	2011
10083077	Medicine	30000.00	2	2011
10083231	Medicine	124160.00	3	2011
10084759	Medicine	69900.00	2	2011
10084907	Medicine	8000.00	1	2011
10084248	Medicine	286257.00	3	2011
10083724	Medicine	137556.00	3	2011
10082619	Medicine	35125.00	2	2011
10085773	Medicine	9300.00	1	2011
10085774	Medicine	4500.00	1	2011
10086421	Medicine	377500.00	3	2011
10087278	Medicine	9200.00	1	2011
10086536	Medicine	122592.00	3	2011
10087337	Medicine	56250.00	2	2011
10087518	Medicine	18600.00	2	2011
10087847	Medicine	281168.00	3	2011
10088245	Medicine	65250.00	2	2011
10088119	Medicine	10000.00	2	2011
10088392	Medicine	868.00	1	2011
10088393	Medicine	868.00	1	2011
10087619	Medicine	221572.00	3	2011
10085355	Medicine	56250.00	2	2011
10083875	Medicine	597803.00	3	2011
10088321	Medicine	500.00	1	2011
10085932	Medicine	73706.00	2	2011
10086463	Medicine	6800.00	1	2011
10086230	Medicine	17766.00	2	2011
10085438	Medicine	18928.00	2	2011
10084118	Medicine	98880.00	2	2011
10082529	Medicine	110873.00	3	2011
10084411	Medicine	564282.00	3	2011
10084157	Medicine	10000.00	2	2011
10084436	Medicine	961548.00	3	2011
10084548	Medicine	67598.00	2	2011
10087830	Medicine	260730.00	3	2011
10087593	Medicine	540.00	1	2011
10087120	Medicine	25000.00	2	2011
10088173	Medicine	174630.00	3	2011
10088076	Medicine	117625.00	3	2011
10084437	Medicine	114543.00	3	2011
10084623	Medicine	31083.00	2	2011
10084920	Medicine	482616.00	3	2011
10082414	Medicine	311250.00	3	2011
10083025	Medicine	77203.00	2	2011
10083387	Medicine	162367.00	3	2011
10085233	Medicine	139030.00	3	2011
10086158	Medicine	31860.00	2	2011
10086153	Medicine	298432.00	3	2011
10086122	Medicine	60000.00	2	2011
10085339	Medicine	2260.00	1	2011
10085456	Medicine	74000.00	2	2011
10082799	Medicine	30882.00	2	2011
10085065	Medicine	200000.00	3	2011
10088160	Medicine	271722.00	3	2011
10086660	Medicine	242091.00	3	2011
10086742	Medicine	359305.00	3	2011
10087592	Medicine	594333.00	3	2011
10087477	Medicine	287007.00	3	2011
10087817	Medicine	113750.00	3	2011
10087956	Medicine	25192.00	2	2011
10088166	Medicine	64750.00	2	2011
10084908	Medicine	45180.00	2	2011
10084910	Medicine	168652.00	3	2011
10084707	Medicine	64750.00	2	2011
10084709	Medicine	108000.00	3	2011
10084550	Medicine	99983.00	2	2011
10084161	Medicine	350000.00	3	2011
10084348	Medicine	1685156.00	4	2011
10083052	Medicine	52700.00	2	2011
10083154	Medicine	99994.00	2	2011
10084038	Medicine	540000.00	3	2011
10083787	Medicine	57620.00	2	2011
10085704	Medicine	81367.00	2	2011
10085705	Medicine	7500.00	1	2011
10085756	Medicine	10000.00	2	2011
10085757	Medicine	4000.00	1	2011
10085141	Medicine	40900.00	2	2011
10085142	Medicine	342.00	1	2011
10085143	Medicine	16050.00	2	2011
10085144	Medicine	1000.00	1	2011
10085145	Medicine	3400.00	1	2011
10086267	Medicine	28500.00	2	2011
10086326	Medicine	98665.00	2	2011
10084070	Medicine	429001.00	3	2011
10083536	Medicine	49990.00	2	2011
10088148	Medicine	438089.00	3	2011
10086712	Medicine	49350.00	2	2011
10086669	Nursing	4200.00	1	2011
10086705	Nursing	4000.00	1	2011
10086738	Nursing	673375.00	3	2011
10086762	Nursing	53654.00	2	2011
10086063	Nursing	33349.00	2	2011
10087086	Nursing	12823.00	2	2011
10087922	Nursing	3000.00	1	2011
10083478	Nursing	184450.00	3	2011
10083511	Nursing	35000.00	2	2011
10084275	Nursing	548721.00	3	2011
10084342	Nursing	96388.00	2	2011
10084953	Nursing	3349.00	1	2011
10085032	Nursing	11825.00	2	2011
10084686	Nursing	420415.00	3	2011
10084793	Nursing	117000.00	3	2011
10085610	Nursing	5680.00	1	2011
10085229	Nursing	20000.00	2	2011
10084279	Nursing	7496.00	1	2011
10083017	Nursing	16000.00	2	2011
10083019	Nursing	41187.00	2	2011
10087307	Nursing	49994.00	2	2011
10087308	Nursing	50741.00	2	2011
10087702	Nursing	11500.00	2	2011
10086394	Nursing	166051.00	3	2011
10086813	Nursing	64202.00	2	2011
10086767	Nursing	2800.00	1	2011
10087736	Nursing	30661.00	2	2011
10087973	Nursing	482696.00	3	2011
10087136	Nursing	8650.00	1	2011
10083652	Nursing	29752.00	2	2011
10084661	Nursing	2000.00	1	2011
10086828	Nursing	50000.00	2	2011
10088738	Nursing	447683.00	3	2011
10085398	Nursing	8000.00	1	2011
10084691	Nursing	2200.00	1	2011
10088721	Pharmacy	71287.00	2	2011
10087152	Pharmacy	395321.00	3	2011
10087366	Pharmacy	707478.00	3	2011
10082474	Pharmacy	440216.00	3	2011
10083126	Pharmacy	415969.00	3	2011
10083582	Pharmacy	1458033.00	4	2011
10085379	Pharmacy	6000.00	1	2011
10086152	Pharmacy	16178.00	2	2011
10086154	Pharmacy	5038.00	1	2011
10086259	Pharmacy	46500.00	2	2011
10086518	Pharmacy	32200.00	2	2011
10086565	Pharmacy	55000.00	2	2011
10086789	Pharmacy	10000.00	2	2011
10086805	Pharmacy	1034281.00	4	2011
10087694	Pharmacy	481640.00	3	2011
10086482	Pharmacy	293780.00	3	2011
10085486	Pharmacy	6000.00	1	2011
10085487	Pharmacy	6000.00	1	2011
10085488	Pharmacy	6000.00	1	2011
10085489	Pharmacy	6000.00	1	2011
10085490	Pharmacy	6000.00	1	2011
10084815	Pharmacy	311850.00	3	2011
10084877	Pharmacy	257514.00	3	2011
10085082	Pharmacy	87407.00	2	2011
10087566	Pharmacy	371228.00	3	2011
10085947	Pharmacy	175000.00	3	2011
10085323	Pharmacy	18720.00	2	2011
10084559	Pharmacy	135326.00	3	2011
10086684	Pharmacy	179201.00	3	2011
10087696	Pharmacy	206023.00	3	2011
10087786	Pharmacy	50135.00	2	2011
10088572	Pharmacy	280294.00	3	2011
10086833	Pharmacy	2400.00	1	2011
10086905	Pharmacy	20000.00	2	2011
10087029	Pharmacy	29846.00	2	2011
10088671	Pharmacy	8125000.00	4	2011
10088681	Pharmacy	1066472.00	4	2011
10085571	Pharmacy	54750.00	2	2011
10085781	Pharmacy	25000.00	2	2011
10086746	Pharmacy	99504.00	2	2011
10084305	Public Health	990000.00	3	2011
10085299	Public Health	1800.00	1	2011
10087807	Public Health	48790.00	2	2011
10088720	Public Health	986613.00	3	2011
10087783	Public Health	28350.00	2	2011
10087785	Public Health	18610.00	2	2011
10085234	Public Health	497177.00	3	2011
10085663	Public Health	304137.00	3	2011
10085914	Public Health	92206.00	2	2011
10086082	Public Health	66950.00	2	2011
10086569	Public Health	159131.00	3	2011
10086840	Public Health	79729.00	2	2011
10087132	Public Health	52405.00	2	2011
10084689	Public Health	113500.00	3	2011
10084865	Public Health	455935.00	3	2011
10084868	Public Health	659995.00	3	2011
10084873	Public Health	28200.00	2	2011
10084880	Public Health	213841.00	3	2011
10084944	Public Health	113560.00	3	2011
10080887	Public Health	580104.00	3	2011
10082030	Public Health	489099.00	3	2011
10082049	Public Health	33415.00	2	2011
10083271	Public Health	234707.00	3	2011
10083517	Public Health	64730.00	2	2011
10084790	Public Health	5390.00	1	2011
10084343	Public Health	392400.00	3	2011
10084581	Public Health	3929.00	1	2011
10084610	Public Health	937657.00	3	2011
10086901	Public Health	1000.00	1	2011
10086106	Public Health	11430.00	2	2011
10085305	Public Health	28123.00	2	2011
10085359	Public Health	468138.00	3	2011
10085430	Public Health	449334.00	3	2011
10085536	Public Health	1018519.00	4	2011
10085917	Public Health	70190.00	2	2011
10085937	Public Health	833259.00	3	2011
10085460	Public Health	4011247.00	4	2011
10086879	Public Health	32600.00	2	2011
10086373	Public Health	5850.00	1	2011
10086748	Public Health	736297.00	3	2011
10084688	Public Health	3767602.00	4	2011
10087997	Public Health	210095.00	3	2011
10088153	Public Health	125105.00	3	2011
10088641	Public Health	126549.00	3	2011
10088251	Public Health	246460.00	3	2011
10088611	Public Health	18747.00	2	2011
10088182	Public Health	165404.00	3	2011
10088183	Public Health	711616.00	3	2011
10088227	Public Health	244651.00	3	2011
10088383	Public Health	91596.00	2	2011
